Model,Percentage Error
Decision Tree,7.274193548387096
Decision Tree,21.92881745120551
Decision Tree,25.238095238095237
Decision Tree,7.557354925775979
Decision Tree,1.5384615384615385
Decision Tree,0.6703910614525139
Decision Tree,2.564102564102564
Decision Tree,3.723404255319149
Decision Tree,43.005181347150256
Decision Tree,2.727272727272727
Decision Tree,5.531295487627365
Decision Tree,21.53846153846154
Decision Tree,7.2024827586206905
Decision Tree,2.1170610211706102
Decision Tree,21.363636363636363
Decision Tree,10.493827160493826
Decision Tree,1.092896174863388
Decision Tree,11.873315363881401
Decision Tree,2.8629856850715747
Decision Tree,57.5031525851198
Decision Tree,8.653846153846153
Decision Tree,1.0362694300518136
Decision Tree,2.1505376344086025
Decision Tree,8.49673202614379
Decision Tree,9.927983539094651
Decision Tree,29.210526315789476
Decision Tree,11.528150134048257
Decision Tree,21.96078431372549
Decision Tree,15.853658536585366
Decision Tree,30.833333333333336
Decision Tree,2.5538461538461537
Decision Tree,10.526315789473683
Decision Tree,36.9811320754717
Decision Tree,27.631578947368425
Decision Tree,0.0
Decision Tree,19.410847430975064
Decision Tree,32.91592128801431
Decision Tree,14.677419354838708
Decision Tree,9.032258064516128
Decision Tree,19.10487641950568
Decision Tree,3.4482758620689653
Decision Tree,0.8
Decision Tree,4.5
Decision Tree,5.588403585733358
Decision Tree,1.5218274111675125
Decision Tree,5.952380952380952
Decision Tree,52.046783625730995
Decision Tree,37.69230769230769
Decision Tree,4.0458015267175576
Decision Tree,22.362508855526332
Decision Tree,0.25380710659898476
Decision Tree,0.7220216606498195
Decision Tree,18.910424305919328
Decision Tree,50.368421052631575
Decision Tree,6.4772727272727275
Decision Tree,21.011058451816748
Decision Tree,4.2878338278931745
Decision Tree,27.82484536082474
Decision Tree,23.456790123456788
Decision Tree,28.654970760233915
Decision Tree,1.693374247073531
Decision Tree,17.62162162162162
Decision Tree,18.37294332723949
Decision Tree,3.614457831325301
Decision Tree,8.674698795180722
Decision Tree,9.395973154362416
Decision Tree,2.0
Decision Tree,6.491611962071481
Decision Tree,10.4
Decision Tree,18.545081967213115
Decision Tree,9.671704545454546
Decision Tree,2.56
Decision Tree,9.923664122137405
Decision Tree,0.684931506849315
Decision Tree,20.3125
Decision Tree,15.18987341772152
Decision Tree,17.142857142857142
Decision Tree,44.881889763779526
Decision Tree,3.8891848694725626
Decision Tree,2.7950310559006213
Decision Tree,14.222222222222221
Decision Tree,12.075471698113208
Decision Tree,2.941176470588235
Decision Tree,32.83428571428571
Decision Tree,22.815533980582526
Decision Tree,21.540983606557376
Decision Tree,4.569420035149385
Decision Tree,18.085106382978726
Decision Tree,1.2904317525178775
Decision Tree,3.7735849056603774
Decision Tree,22.865817950350095
Decision Tree,49.48453608247423
Decision Tree,13.671834862385321
Decision Tree,11.25
Decision Tree,18.566794258373207
Decision Tree,0.7287031663119882
Decision Tree,2.631578947368421
Decision Tree,4.49438202247191
Decision Tree,18.773946360153257
Decision Tree,13.84852770991385
Decision Tree,5.296591316173165
Decision Tree,3.825717321997875
Decision Tree,7.1084337349397595
Decision Tree,1.812688821752266
Decision Tree,27.27272727272727
Decision Tree,22.142857142857142
Decision Tree,10.352941176470589
Decision Tree,11.049723756906078
Decision Tree,15.564598168870802
Decision Tree,46.179401993355484
Decision Tree,0.0
Decision Tree,38.88888888888889
Decision Tree,0.2051983584131327
Decision Tree,33.47826086956522
Decision Tree,27.900000000000002
Decision Tree,16.56590084643289
Decision Tree,11.02216748768473
Decision Tree,9.375
Decision Tree,22.315035799522672
Decision Tree,19.553072625698324
Decision Tree,2.112676056338028
Random Forest,5.054619733097161
Random Forest,0.5265090403337969
Random Forest,5.84
Random Forest,6.592817679558011
Random Forest,6.505453181647705
Random Forest,30.755381300813006
Random Forest,5.618540845070425
Random Forest,8.357240983606564
Random Forest,6.934347826086956
Random Forest,9.34662434782609
Random Forest,14.487006349206343
Random Forest,5.478524137931025
Random Forest,5.6435608308605305
Random Forest,21.22349547738694
Random Forest,28.85979578947369
Random Forest,2.445237528119628
Random Forest,19.39273219373219
Random Forest,22.11504292690728
Random Forest,1.6382293017225498
Random Forest,15.414668749999993
Random Forest,7.5391986013986045
Random Forest,3.652047953216375
Random Forest,17.746871812024416
Random Forest,14.247350387596905
Random Forest,8.007496626180844
Random Forest,5.46199909090909
Random Forest,6.873807792207785
Random Forest,1.0835665116279147
Random Forest,1.1697584905660325
Random Forest,18.25013027295286
Random Forest,1.0732730732730706
Random Forest,16.51727290448343
Random Forest,16.593254237288136
Random Forest,8.391741159830266
Random Forest,4.347882500000007
Random Forest,0.15938576779026858
Random Forest,16.89348148148148
Random Forest,21.313775384615383
Random Forest,5.917980198019811
Random Forest,4.4781626666666625
Random Forest,0.17261999999999533
Random Forest,46.00616292134831
Random Forest,10.128570000000007
Random Forest,5.460263613861392
Random Forest,36.026685477178425
Random Forest,25.934905183312264
Random Forest,6.243447706422015
Random Forest,1.5908813559321955
Random Forest,33.363095238095234
Random Forest,12.296065573770498
Random Forest,5.749102272727274
Random Forest,5.614967359050445
Random Forest,3.679690476190476
Random Forest,34.21561387283238
Random Forest,2.043520547945199
Random Forest,2.3328417639429264
Random Forest,1.9909957446808444
Random Forest,16.165715102040817
Random Forest,3.865521799307961
Random Forest,4.884906666666663
Random Forest,5.30237483085251
Random Forest,0.4764426829268241
Random Forest,1.1356691148047846
Random Forest,38.911695544554455
Random Forest,24.810835294117645
Random Forest,31.361482865031675
Random Forest,24.712024358974364
Random Forest,2.5436776315789413
Random Forest,3.7452453781512545
Random Forest,7.177718407960206
Random Forest,8.728836263736268
Random Forest,5.607498765432107
Random Forest,24.497777777777774
Random Forest,1.4892311688311632
Random Forest,38.136163705583755
Random Forest,3.028675378266846
Random Forest,0.6394169427354419
Random Forest,5.213560937500006
Random Forest,5.25566594594595
Random Forest,21.1067105882353
Random Forest,28.130278918918926
Random Forest,0.23932938187976133
Random Forest,6.256234244946499
Random Forest,0.34976395348836886
Random Forest,14.253809824561406
Random Forest,12.20887042253521
Random Forest,4.069321167883208
Random Forest,41.9118962962963
Random Forest,6.719537414965983
Random Forest,1.9917419354838786
Random Forest,5.549830080367396
Random Forest,28.73821714285715
Random Forest,4.201472334682865
Random Forest,5.072377692307685
Random Forest,13.207025698324024
Random Forest,3.782824358974363
Random Forest,10.061805319148935
Random Forest,8.35307772020725
Random Forest,4.9128266666666605
Random Forest,7.7010174672489065
Random Forest,11.235152307692307
Random Forest,15.750768275862063
Random Forest,10.403770859277712
Random Forest,19.29700974025974
Random Forest,10.1479012345679
Random Forest,6.919464480874314
Random Forest,4.906773584905662
Random Forest,6.152775051124746
Random Forest,26.21124968474148
Random Forest,18.552062499999998
Random Forest,7.0933689119171
Random Forest,11.925201075268816
Random Forest,4.5646248366013085
Random Forest,5.982709876543204
Random Forest,34.72257052631579
Random Forest,5.176246648793572
Random Forest,2.2412807843137315
Random Forest,0.06376951219512593
Random Forest,17.100655833333334
Random Forest,4.231984615384613
Random Forest,39.04172105263159
Random Forest,13.766859622641503
Random Forest,7.996503947368428
Random Forest,17.171321052631583
Random Forest,25.815048550050452
Random Forest,11.088906976744184
Random Forest,32.48534838709678
Random Forest,9.00064387096774
Random Forest,22.5483052772211
Random Forest,2.356327586206902
Random Forest,0.07157439999999479
Random Forest,11.819447499999995
Random Forest,1.1214037764638602
Random Forest,4.395331979695434
Random Forest,12.42106428571428
Random Forest,34.084559064327486
Random Forest,29.597821538461545
Random Forest,3.897882442748092
Random Forest,8.624380921880517
Random Forest,0.24364467005076676
Random Forest,5.741640192539113
Random Forest,5.151303300157144
Random Forest,41.14952631578947
Random Forest,1.7276261363636347
Random Forest,15.840247188922953
Random Forest,3.5444807121661794
Random Forest,16.686752577319588
Random Forest,13.96915039281706
Random Forest,13.848511111111113
Random Forest,7.331847937265604
Random Forest,19.70886702702703
Random Forest,1.4938939670932314
Random Forest,18.10024096385542
Random Forest,0.5562759036144539
Random Forest,9.948997315436245
Random Forest,3.401076923076923
Random Forest,2.4679795769511306
Random Forest,6.419011199999993
Random Forest,12.28889344262296
Random Forest,27.027654545454556
Random Forest,13.618744000000005
Random Forest,8.142137404580152
Random Forest,3.4598506849315114
Random Forest,5.593116666666671
Random Forest,10.580173417721518
Random Forest,12.715854857142855
Random Forest,24.556955380577428
Random Forest,13.434368673415028
Random Forest,20.4518546583851
Random Forest,4.047019555555553
Random Forest,11.678585849056605
Random Forest,19.907405882352936
Random Forest,22.30092114285715
Random Forest,2.195351456310679
Random Forest,8.82268918032787
Random Forest,8.8955266549502
Random Forest,9.045003191489364
Random Forest,6.5164797974417015
Random Forest,3.664239622641504
Random Forest,27.6526632718014
Random Forest,50.61591546391752
Random Forest,2.5361532110091805
Random Forest,3.895262499999997
Random Forest,3.6479483253588567
Random Forest,0.7300870574579199
Random Forest,9.305301052631577
Random Forest,1.5247003745318324
Random Forest,4.791593869731807
Random Forest,2.8039141056962884
Random Forest,0.959449006646688
Random Forest,1.6246716259298652
Random Forest,1.1556626506024097
Random Forest,4.988891238670689
Random Forest,14.391894545454544
Random Forest,7.931630476190475
Random Forest,5.036596470588229
Random Forest,20.931258563535913
Random Forest,1.1459918616480138
Random Forest,12.953661794019942
Random Forest,1.7901378787878837
Random Forest,6.903198989898994
Random Forest,0.853982216142269
Random Forest,27.041006956521734
Random Forest,20.360177
Random Forest,8.378185006045944
Random Forest,4.980128078817736
Random Forest,4.210842187500003
Random Forest,35.196062052505965
Random Forest,9.717270391061447
Random Forest,0.3266971830985981
Support Vector Regression,51.76435882122906
Support Vector Regression,5.4267135145873615
Support Vector Regression,2.8600493710632966
Support Vector Regression,6.080653348389013
Support Vector Regression,6.261421495409385
Support Vector Regression,30.891799119004926
Support Vector Regression,19.71441867494123
Support Vector Regression,30.326834265938857
Support Vector Regression,7.613198910799604
Support Vector Regression,26.08936075094659
Support Vector Regression,10.05404515210746
Support Vector Regression,26.722127781927167
Support Vector Regression,26.107374245816867
Support Vector Regression,14.572290726913462
Support Vector Regression,55.26267296079849
Support Vector Regression,12.476699808506325
Support Vector Regression,21.079314419261312
Support Vector Regression,49.65579910823302
Support Vector Regression,57.429982297262114
Support Vector Regression,11.461103072077773
Support Vector Regression,18.875014920913046
Support Vector Regression,0.5839540866845456
Support Vector Regression,28.926078156112737
Support Vector Regression,31.777228649245725
Support Vector Regression,14.708728522379921
Support Vector Regression,22.72912711385971
Support Vector Regression,10.38765917588376
Support Vector Regression,20.93262199486935
Support Vector Regression,6.91638462013751
Support Vector Regression,5.4577320105604485
Support Vector Regression,15.000628735707732
Support Vector Regression,65.68605214158787
Support Vector Regression,19.964465505920113
Support Vector Regression,20.221222655419368
Support Vector Regression,6.248350632746456
Support Vector Regression,6.115657716392209
Support Vector Regression,25.92444401102563
Support Vector Regression,34.61544174204384
Support Vector Regression,68.30988209656064
Support Vector Regression,13.327697717954779
Support Vector Regression,21.42328191461853
Support Vector Regression,19.37531208979802
Support Vector Regression,29.168590009081157
Support Vector Regression,5.196553352957152
Support Vector Regression,64.72886410843573
Support Vector Regression,7.458462349202999
Support Vector Regression,55.95760367450337
Support Vector Regression,44.06188795611234
Support Vector Regression,102.37250595989342
Support Vector Regression,7.185619277545559
Support Vector Regression,7.322329317817022
Support Vector Regression,26.11102648055834
Support Vector Regression,19.04619761523121
Support Vector Regression,50.86850255859705
Support Vector Regression,16.432760889309996
Support Vector Regression,10.243749774345462
Support Vector Regression,3.3412756917846753
Support Vector Regression,30.613308111491193
Support Vector Regression,41.17749305301038
Support Vector Regression,24.445443033813582
Support Vector Regression,15.017388118322481
Support Vector Regression,3.6567033648049945
Support Vector Regression,34.285557199323364
Support Vector Regression,5.1965490874791564
Support Vector Regression,49.999028253472915
Support Vector Regression,65.4857760655227
Support Vector Regression,8.97219567418276
Support Vector Regression,11.840852190765498
Support Vector Regression,42.85141904469525
Support Vector Regression,15.423155286895721
Support Vector Regression,6.597252481324026
Support Vector Regression,30.038322026142477
Support Vector Regression,46.419426095648205
Support Vector Regression,10.39067763692902
Support Vector Regression,7.863771962635674
Support Vector Regression,16.913026176492505
Support Vector Regression,19.548403941718263
Support Vector Regression,32.80740347061678
Support Vector Regression,8.109409483074474
Support Vector Regression,0.0013197656935217846
Support Vector Regression,8.107684947923103
Support Vector Regression,28.026827496030222
Support Vector Regression,1.0694808775195703
Support Vector Regression,1.1649425395469042
Support Vector Regression,40.35210647808963
Support Vector Regression,19.718897346793312
Support Vector Regression,24.083643688052913
Support Vector Regression,57.40177255128508
Support Vector Regression,15.641231515627341
Support Vector Regression,37.0915527634912
Support Vector Regression,2.412109949093886
Support Vector Regression,19.048496653278335
Support Vector Regression,14.70919498036221
Support Vector Regression,34.61634789494359
Support Vector Regression,5.031158364484459
Support Vector Regression,8.974309014380442
Support Vector Regression,9.578410690426281
Support Vector Regression,11.920614764384402
Support Vector Regression,3.029720306642283
Support Vector Regression,23.721449978379948
Support Vector Regression,34.614233731720354
Support Vector Regression,17.240670778906807
Support Vector Regression,5.851990502619618
Support Vector Regression,44.8057613449789
Support Vector Regression,4.935867396378243
Support Vector Regression,7.107182197559643
Support Vector Regression,14.553829470938942
Support Vector Regression,13.0899362426504
Support Vector Regression,7.187470573116629
Support Vector Regression,18.269234167217935
Support Vector Regression,11.920517252899629
Support Vector Regression,8.602497664864478
Support Vector Regression,11.109972974910931
Support Vector Regression,12.552764890916704
Support Vector Regression,55.2635148245714
Support Vector Regression,13.936115553365735
Support Vector Regression,33.33241187961052
Support Vector Regression,3.6590559124933675
Support Vector Regression,29.163879337792714
Support Vector Regression,12.823827122129416
Support Vector Regression,10.526410383502364
Support Vector Regression,35.85036058193427
Support Vector Regression,11.841192554000024
Support Vector Regression,10.528517406775286
Support Vector Regression,44.307928099494184
Support Vector Regression,23.973109785632886
Support Vector Regression,37.08910022674203
Support Vector Regression,9.675033798727508
Support Vector Regression,43.22143977959199
Support Vector Regression,2.3024999308066265
Support Vector Regression,35.99448944038393
Support Vector Regression,6.24678657059226
Support Vector Regression,62.11534570836531
Support Vector Regression,13.706980991029006
Support Vector Regression,1.189087250943329
Support Vector Regression,0.5875333370351401
Support Vector Regression,34.61629445227338
Support Vector Regression,29.76537404912991
Support Vector Regression,31.260584706630006
Support Vector Regression,7.866001713588636
Support Vector Regression,2.2840134295019787
Support Vector Regression,10.950373356903691
Support Vector Regression,55.26171750539528
Support Vector Regression,3.414277205025468
Support Vector Regression,21.01115441960507
Support Vector Regression,26.105649100842133
Support Vector Regression,12.374891791022732
Support Vector Regression,4.604938089559166
Support Vector Regression,0.5865494156334065
Support Vector Regression,3.3954369555856068
Support Vector Regression,8.108997988995267
Support Vector Regression,55.38659643038441
Support Vector Regression,2.4073064881092754
Support Vector Regression,2.410554170716422
Support Vector Regression,14.090103146101429
Support Vector Regression,30.76334631906446
Support Vector Regression,23.993877165706625
Support Vector Regression,32.00176135426389
Support Vector Regression,12.910585007801417
Support Vector Regression,3.411713733262308
Support Vector Regression,35.99545638298003
Support Vector Regression,29.76555747014625
Support Vector Regression,16.43487145490678
Support Vector Regression,11.458984557121815
Support Vector Regression,7.592931155640119
Support Vector Regression,2.860166014437098
Support Vector Regression,55.38105556490841
Support Vector Regression,9.432101424385845
Support Vector Regression,47.203015700864825
Support Vector Regression,24.44610403632151
Support Vector Regression,19.81230222981844
Support Vector Regression,49.99811406064211
Support Vector Regression,51.427919667868025
Support Vector Regression,17.475606215123157
Support Vector Regression,44.26147375477595
Support Vector Regression,0.40950237173894255
Support Vector Regression,9.57663666838406
Support Vector Regression,33.17623171949242
Support Vector Regression,19.813941240877863
Support Vector Regression,8.21005030495097
Support Vector Regression,75.25191285657327
Support Vector Regression,22.020128147548487
Support Vector Regression,6.248975135487781
Support Vector Regression,18.66316595394982
Support Vector Regression,9.625082448494213
Support Vector Regression,10.531242545201174
Support Vector Regression,6.117235553632598
Support Vector Regression,8.554286289274485
Support Vector Regression,9.295363665438629
Support Vector Regression,3.0267334304829823
Support Vector Regression,9.672077791755065
Support Vector Regression,2.4073087312952555
Support Vector Regression,14.403768422560285
Support Vector Regression,3.0279338284990973
Support Vector Regression,19.05218406564128
Support Vector Regression,0.0016570097246919482
Support Vector Regression,6.079638720501088
Support Vector Regression,13.535000548209917
Support Vector Regression,43.52141670238881
Support Vector Regression,28.7822624289022
Support Vector Regression,14.140253682438097
Support Vector Regression,16.276863078411846
Support Vector Regression,26.087352409490038
Support Vector Regression,15.000679571618223
Support Vector Regression,2.777941732629182
Support Vector Regression,4.680185615703557
Support Vector Regression,33.59344054405552
Support Vector Regression,1.429528858637349
Support Vector Regression,5.031487904251774
Support Vector Regression,19.71680097428126
XGBoost,0.36946214115067477
XGBoost,0.7978859527121
XGBoost,6.727371428571429
XGBoost,9.446761049723756
XGBoost,6.134063632954119
XGBoost,14.725630081300814
XGBoost,13.399146126760563
XGBoost,44.93393442622951
XGBoost,8.491148097826088
XGBoost,10.079586956521739
XGBoost,6.157949735449735
XGBoost,7.582543103448276
XGBoost,4.7104506676557865
XGBoost,20.74771984924623
XGBoost,14.593815789473686
XGBoost,9.58489645361916
XGBoost,32.846661324786325
XGBoost,7.806107792588556
XGBoost,1.5534705501018706
XGBoost,26.619036458333333
XGBoost,4.523706293706294
XGBoost,1.4580994152046782
XGBoost,8.001452880675641
XGBoost,12.769437984496124
XGBoost,7.000759109311741
XGBoost,9.507107954545454
XGBoost,8.193149350649351
XGBoost,0.5856279069767442
XGBoost,1.570070754716981
XGBoost,18.76391129032258
XGBoost,4.996854996854997
XGBoost,10.98764619883041
XGBoost,2.4804319679849343
XGBoost,6.757620226308345
XGBoost,3.4205468750000003
XGBoost,2.2125156054931336
XGBoost,15.577481481481481
XGBoost,2.3754807692307693
XGBoost,8.871175742574257
XGBoost,2.1542416666666666
XGBoost,0.21595535714285713
XGBoost,34.58293539325843
XGBoost,21.63765625
XGBoost,6.972818688118812
XGBoost,47.48802385892116
XGBoost,111.64171934260429
XGBoost,2.025883027522936
XGBoost,9.496769067796611
XGBoost,17.43970982142857
XGBoost,14.270326292559899
XGBoost,9.129750631313131
XGBoost,0.9928876112759644
XGBoost,0.2789702380952381
XGBoost,34.29389450867052
XGBoost,2.680539383561644
XGBoost,1.2871514267185473
XGBoost,1.9862765957446806
XGBoost,13.616438775510204
XGBoost,12.420501730103805
XGBoost,0.9533333333333333
XGBoost,13.894468876860621
XGBoost,1.2214557926829268
XGBoost,8.276314263625821
XGBoost,51.15642017326733
XGBoost,22.981345588235293
XGBoost,13.95416802013968
XGBoost,25.193926282051283
XGBoost,4.234893092105263
XGBoost,5.0355147058823535
XGBoost,2.816660447761194
XGBoost,0.6581043956043956
XGBoost,5.079485596707819
XGBoost,25.49790051679587
XGBoost,14.798474025974025
XGBoost,21.805956535532996
XGBoost,1.738411279229711
XGBoost,1.8429365830572646
XGBoost,2.8212792968750002
XGBoost,0.30836486486486486
XGBoost,21.08475
XGBoost,31.63975675675676
XGBoost,5.264542760372565
XGBoost,5.496707788347206
XGBoost,5.936998546511628
XGBoost,22.493701754385963
XGBoost,0.41448063380281686
XGBoost,3.6169799270072995
XGBoost,33.33857638888889
XGBoost,11.552865646258503
XGBoost,5.890695564516129
XGBoost,14.510907003444318
XGBoost,18.267898809523807
XGBoost,8.46478576248313
XGBoost,16.878528846153845
XGBoost,14.76076815642458
XGBoost,1.428886217948718
XGBoost,12.86964095744681
XGBoost,3.551282383419689
XGBoost,8.176136363636363
XGBoost,4.2562500000000005
XGBoost,6.142076923076923
XGBoost,11.812439655172414
XGBoost,10.088846513075964
XGBoost,24.835146103896104
XGBoost,7.751149691358025
XGBoost,15.772035519125682
XGBoost,5.6134433962264145
XGBoost,3.616743353783231
XGBoost,27.614501891551075
XGBoost,13.149909855769232
XGBoost,9.649358808290156
XGBoost,15.141162634408603
XGBoost,1.7233823529411763
XGBoost,9.409837962962964
XGBoost,24.83646052631579
XGBoost,2.0200569705093834
XGBoost,10.2325
XGBoost,5.27219512195122
XGBoost,16.648927083333334
XGBoost,0.2918974358974359
XGBoost,24.572197368421055
XGBoost,18.021952830188678
XGBoost,12.268042763157895
XGBoost,17.08150657894737
XGBoost,12.980693001192458
XGBoost,0.4805679785330948
XGBoost,31.81002016129032
XGBoost,27.405741935483867
XGBoost,24.20928523714095
XGBoost,3.7712787356321837
XGBoost,2.02179
XGBoost,12.457109375
XGBoost,5.768310127789434
XGBoost,3.8375507614213196
XGBoost,1.4241964285714286
XGBoost,30.86580409356725
XGBoost,27.81285096153846
XGBoost,0.8551145038167939
XGBoost,13.14880883061764
XGBoost,1.4621986040609138
XGBoost,3.874044825511432
XGBoost,6.836386851754845
XGBoost,39.96884210526316
XGBoost,9.298366477272728
XGBoost,7.355996189945173
XGBoost,2.1704376854599405
XGBoost,19.472867268041238
XGBoost,10.561461840628507
XGBoost,13.605475146198831
XGBoost,11.480622798045232
XGBoost,19.458702702702702
XGBoost,9.564396709323583
XGBoost,1.6676280120481928
XGBoost,2.2983283132530117
XGBoost,16.407827181208052
XGBoost,3.7688076923076923
XGBoost,5.9307257476294675
XGBoost,12.36755
XGBoost,1.1772605020491802
XGBoost,19.81115056818182
XGBoost,35.16955
XGBoost,15.89884541984733
XGBoost,1.3374400684931507
XGBoost,5.661822916666667
XGBoost,1.6202136075949367
XGBoost,16.138457142857142
XGBoost,32.67946850393701
XGBoost,15.819545817794353
XGBoost,15.81044254658385
XGBoost,4.740688888888888
XGBoost,11.885860849056604
XGBoost,10.36391911764706
XGBoost,19.186657142857143
XGBoost,7.796413834951456
XGBoost,12.647114754098359
XGBoost,7.1608963093145865
XGBoost,5.931515957446808
XGBoost,5.92803837451977
XGBoost,9.731332547169812
XGBoost,27.584611712285167
XGBoost,49.50645618556701
XGBoost,1.4687729357798165
XGBoost,4.2298124999999995
XGBoost,2.748785885167464
XGBoost,0.21765170568130524
XGBoost,7.467092105263158
XGBoost,0.0851123595505618
XGBoost,1.7502793742017881
XGBoost,8.531390639063906
XGBoost,1.2880393736181244
XGBoost,6.034198990435707
XGBoost,5.89617469879518
XGBoost,0.8859642497482377
XGBoost,9.193598484848485
XGBoost,7.167261904761905
XGBoost,3.233330882352941
XGBoost,18.0076726519337
XGBoost,6.643915310274669
XGBoost,14.389451827242524
XGBoost,2.362348484848485
XGBoost,12.787304292929294
XGBoost,1.6800872093023258
XGBoost,20.552440217391304
XGBoost,22.50153125
XGBoost,6.245042321644498
XGBoost,1.8508851600985223
XGBoost,0.495498046875
XGBoost,39.49621121718377
XGBoost,21.166613128491623
XGBoost,3.7414700704225354
